id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
DSKWKPLANNER_5354,"Planeador Semanal de escritorio","Planeador Semanal de escritorioPremium[Undated] Sin fecha, lo puedes empezar en cualquier momento o mes del año!  Organizate y logra un balance saludable entre el trabajo y tu vida diara con nuestros planeadores de productividad. Ya sea que te lo regales a tí mismo ó a alguien especial, con este planeador semanal podrás planificar y ser más productivo en tu día a día. Tiene espacio para que planees tus semanas con espacio para escribir y la lista de tareas diarias, monitorees tus hábitos y también tiene espacios para que escribas tus notas! Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/01/deskplanner_colors.jpg,https://almadelascosas.com/producto/planeador-semanal-de-escritorio/,"Accesorios, Oficina, Inicio de Año, Papelería especial, Regalos, Regalos para mí","Alma de las Cosas",64130COP,in stock,DSKWKPLANNER_5354,,"https://almadelascosas.com/wp-content/uploads/2021/01/desk-planner-black.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/black-desk-planner-detail.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/bluedesk-planner-detail.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/blue-productivity-set-planner.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/white-desk-planner.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,64130COP,new,published,,,,,,,
WKPLANNER21_5353,"Weekly Planner Undated","Planeador Semanal Premium[Undated] Sin fecha, lo puedes empezar en cualquier momento o mes del año!  Organízate y logra un balance saludable entre el trabajo y tu vida diaria con nuestros planeadores de productividad. Ya sea que te lo regales a tí mismo ó a alguien especial, con esta agenda podrás planificar y ser más productivo en tu día a día. Tiene espacio para que planees tus semanas con espacio para escribir y la lista de tareas diarias, monitorees tus hábitos y también tiene espacios para que escribas tus notas. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/01/planners_agenda_colors.jpg,https://almadelascosas.com/producto/weekly-planner-undated/,"Accesorios, Oficina, Inicio de Año, Papelería especial, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",76890COP,in stock,WKPLANNER21_5353,,"https://almadelascosas.com/wp-content/uploads/2021/01/calendar2021_2022_planner.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/weeklyplanner_white_green.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/monthlyplanner_calendar2021.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/weeklyplanner_red_rojo.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/weeklyplanner_green.agenda.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,76890COP,new,published,,,,,,,
WKPLANNER21PRB_5325,"Planeador Semanal","Planeador Semanal Premium[Undated] Sin fecha, lo puedes empezar en cualquier momento o mes del año!  Organízate y logra un balance saludable entre el trabajo y tu vida diaria con nuestros planeadores de productividad. Ya sea que te lo regales a tí mismo ó a alguien especial, con esta agenda podrás planificar y ser más productivo en tu día a día. Tiene espacio para que planees tus semanas con espacio para escribir y la lista de tareas diarias, monitorees tus hábitos y también tiene espacios para que escribas tus notas! Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2021/01/planner_pink_lifestyle.jpg,https://almadelascosas.com/producto/planeador-semanal/,"Accesorios, Oficina, Inicio de Año, Papelería especial, Regalos, Regalos para mí, Regalos para una amistad","Alma de las Cosas",76890COP,in stock,WKPLANNER21PRB_5325,,"https://almadelascosas.com/wp-content/uploads/2021/01/calendar2021_2022_planner.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/weeklyplanner_pink.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/planner_calendar2021.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/weeklyplanner_white.jpg,https://almadelascosas.com/wp-content/uploads/2021/01/weeklyplanner_todolist_interior.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,76890COP,new,published,,,,,,,
JM_caballodepalo_5005,"Caballo de palo","¡Todo un clásico! Nuestro caballo de palo llevará a nuestros niños a momentos llenos de juego y diversión. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/12/WhatsApp-Image-2020-12-15-at-7.17.28-PM.jpeg,https://almadelascosas.com/producto/caballo-de-palo/,"Niños y bebés, Juguetes, Regalos","Alma de las Cosas",85000COP,in stock,JM_caballodepalo_5005,,"https://almadelascosas.com/wp-content/uploads/2020/12/WhatsApp-Image-2020-12-15-at-7.17.29-PM.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,85000COP,new,published,,,,,,,
2001_4650,"Frutas Con Chocolate","Frutas amarillas (uchuva, mango, piña) liofilizadas cubiertas con chocolate de leche al 50% cacao. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2021/03/IMG_0351.jpg,https://almadelascosas.com/producto/frutas-con-chocolate/,"Regalos, Repostería especial y bebidas","Alma de las Cosas",12000COP,in stock,2001_4650,,"https://almadelascosas.com/wp-content/uploads/2020/12/1bade8ea-4efd-4a01-8bde-d402caa70732.png,https://almadelascosas.com/wp-content/uploads/2021/03/27-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,12000COP,new,published,,,,,,,
05_4899,"Fresas con Chocolate","Fresas liofilizadas cubiertas con chocolate de leche al 50% cacao. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2021/03/IMG_0350.jpg,https://almadelascosas.com/producto/fresas-con-chocolate/,"Regalos, Repostería especial y bebidas","Alma de las Cosas",14000COP,in stock,05_4899,,"https://almadelascosas.com/wp-content/uploads/2021/03/IMG_0353.jpg,https://almadelascosas.com/wp-content/uploads/2021/03/6b8ec1b5-b952-40a4-87d3-4529d8afbee2.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14000COP,new,published,,,,,,,
Puntillismo AORA_4824,"Kit Puntillismo para pintar","Puntillismo para pintar es la herramienta que te ofrecemos para, a través de la aplicación de la técnica del puntillismo, recordarte la importancia de vivir un paso a la vez, de vivir cada instante de manera original. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2020/12/AORA29523-min-scaled.jpg,https://almadelascosas.com/producto/puntillismo-para-pintar/,"Créalo tu mismo, Para pintar, Regalos, Regalos para mí, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",80000COP,in stock,Puntillismo AORA_4824,,"https://almadelascosas.com/wp-content/uploads/2020/12/AORA29276-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29282-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29298-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/herrSin-ti╠utulo-1-min-e1607793783349.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/VideoCapture_20201206-180631-min.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80000COP,new,published,,,,,,,
Mandalas AORA_4803,"Kit Mandalas para pintar","Conéctate con el momento presente a través de la experiencia de pintar Mandalas. Cada Mandala es una creación artística desde el color utilizado hasta la forma de desarrollarlo y tienen la capacidad de atraer nuestra atención, de regresarnos a lo natural y mágico de lo simple. Envíos a todo el país.Recibe este producto en: 3- 5 días laboralesEste producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/12/AORA29512-min-scaled-e1607742848941.jpg,https://almadelascosas.com/producto/mandalas-para-pintar/,"Créalo tu mismo, Para pintar, Regalos, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",80000COP,in stock,Mandalas AORA_4803,,"https://almadelascosas.com/wp-content/uploads/2020/12/AORA29326-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29332-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29334-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29324-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29576-min-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80000COP,new,published,,,,,,,
Cartas AORA_4793,"Cartas AORA","Hoy es el único día de tu vida que realmente importa y es perfecto tal y como es. Hoy tienes la oportunidad de volver a empezar, de ser uno con todo, de vivir intensamente y la intención de las cartas es recordártelo. Enciende tu vela, elige una carta y permite que este propósito te acompañe durante todo el día. Envíos a todo el país.Recibe este producto en: 3 - 5 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2020/12/128361679_754220421972952_5964668596521310574_n.jpg,https://almadelascosas.com/producto/cartas-aora/,"Accesorios, Oficina, Inicio de Año, Regalos, Regalos para mí, Regalos para papá y mamá, Regalos para pareja, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",65000COP,in stock,Cartas AORA_4793,,"https://almadelascosas.com/wp-content/uploads/2020/12/AORA29362-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29360-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29369-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29536-min-scaled.jpg,https://almadelascosas.com/wp-content/uploads/2020/12/AORA29549-min-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65000COP,new,published,,,,,,,
wc_post_id_4108,"Perrito salchicha","Perrito salchicha",https://almadelascosas.com/wp-content/uploads/2020/11/perritosalchicha.jpg,https://almadelascosas.com/producto/perrito-salchicha/,"Juguetes, Juguetes, Educativos, Decoración, Regalos para niños y niñas","Alma de las Cosas",82000COP,in stock,wc_post_id_4108,,"https://almadelascosas.com/wp-content/uploads/2020/11/443000EA-181D-4BB7-8228-F6F3A40EBB18-scaled-e1605574373417.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,82000COP,new,published,,,,,,,
113_4395,"Super Kit de Aceites Esenciales","8 Aceites Esenciales para disfrutar lo mejor de las plantas! Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/4_opt-e1646839932514.jpg,https://almadelascosas.com/producto/super-kit-de-aceites-esenciales/,"Bienestar y belleza, Aromaterapia, Regalos","Alma de las Cosas",119000COP,in stock,113_4395,,"https://almadelascosas.com/wp-content/uploads/2022/03/111_2_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/112_OPT.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119000COP,new,published,,,,,,,
303_4399,"Difusor Artesanal + Super Kit de Aceites","Experimenta los beneficios de la Aromaterapia. Envíos a todo el país.Recibe este producto en: 1 - 3 días laboralesEste producto se envía desde: Medellín",https://almadelascosas.com/wp-content/uploads/2022/03/5_opt.jpg,https://almadelascosas.com/producto/difusor-artesanal-super-kit-de-aceites/,"Bienestar y belleza, Aromaterapia, Regalos","Alma de las Cosas",198000COP,in stock,303_4399,,"https://almadelascosas.com/wp-content/uploads/2022/03/DSC06854_opt.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/111_2_OPT.jpg,https://almadelascosas.com/wp-content/uploads/2022/03/112_OPT.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,169000COP,new,published,,,,,,,
SETBM-grey-MILAN_4283,"SET STATIONERY - BLACK & GREY","Este set incluye todo lo que necesitas para organizarte y ser más productivo en tu día. Ya sea que te lo regales a tí mismo ó a alguien especial, con este set podrás planificar, hacer listas de tareas, escribir prioridades y tomar notas. Incluye:1 Cuaderno A52 Libretas Bordadas A62 Lápices negros1 Borrador negroRecibe este producto en: 3 - 5 días laborales",https://almadelascosas.com/wp-content/uploads/2020/11/alma_setblackgreyeraser.jpg,https://almadelascosas.com/producto/set-stationery-black-grey/,"Accesorios, Oficina, Arte y colección, Inicio de Año, Papelería especial, Regalos, Regalos para mí, Regalos para pareja, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",110880COP,in stock,SETBM-grey-MILAN_4283,,"https://almadelascosas.com/wp-content/uploads/2020/11/alma_set_black.jpg,https://almadelascosas.com/wp-content/uploads/2020/11/alma_A5-BEENOTES_MATE.jpg,https://almadelascosas.com/wp-content/uploads/2020/10/alma_BA6-MILAN-LIGHT-GREY_GREY.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,110880COP,new,published,,,,,,,
NPB-bluetx-1_4277,"SET STATIONERY - NOTE TAKING","Este set incluye todo lo que necesitas para organizarte y ser más productivo en tu día. Ya sea que te lo regales a tí mismo ó a alguien especial, con este set podrás planificar, hacer listas de tareas, escribir prioridades y tomar notas. Incluye:1 Cuaderno A5 1 Libreta B61 To-do’s List NotepadRecibe este producto en: 3 - 5 días laborales",https://almadelascosas.com/wp-content/uploads/2020/12/SETBLUETX_TODO_A5_B6-scaled.jpg,https://almadelascosas.com/producto/set-stationery-note-taking/,"Accesorios, Oficina, Arte y colección, Inicio de Año, Papelería especial, Regalos, Regalos para mí, Regalos para pareja, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",102190COP,in stock,NPB-bluetx-1_4277,,"https://almadelascosas.com/wp-content/uploads/2020/11/alma_notepad_make2d.jpg,https://almadelascosas.com/wp-content/uploads/2020/11/alma_notepad_blue_notes-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,102190COP,new,published,,,,,,,
PINK XMAS_4137,"PINK BOX","El 2020 fue un año agitado así que regálale un momento para ella con estos modernos productos para su rutina de cada día. Este masajeador de cuarzo rosa ayuda a darle un efecto refrescante y calmante a la piel, mejora la circulación sanguínea, reduce la hinchazón y  alivia la tensión facial. Este regalo es un sueño en los tonos más hermosos del rosa. Envíos a todo el país.Recibe este producto en: 1 - 3 días laborales Este producto se envía desde: Bogotá",https://almadelascosas.com/wp-content/uploads/2020/11/PINK.jpg,https://almadelascosas.com/producto/pink-santa/,"Navidad, Regalos, Bienestar y belleza, Baño, Regalos, Regalos para mí, Regalos para pareja, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",86000COP,in stock,PINK XMAS_4137,,"https://almadelascosas.com/wp-content/uploads/2020/11/PINK2.jpg,https://almadelascosas.com/wp-content/uploads/2020/11/ROSAS-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,86000COP,new,published,,,,,,,
HONEY XMAS_4143,"HONEY BOX","Hazle la vida un poco más dulce a alguien con esta box pensada en los amantes de la miel. Este jabón tiene increíble beneficios para la piel, es suavizante y antiséptico. La miel es 100% de abejas y recogida por manos campesinas. Acompaña la mañana con una mug de 7 oz y unas deliciosas galleta artesanal de jengibre . Recibe este producto en: 1 – 3 días laborales",https://almadelascosas.com/wp-content/uploads/2021/11/alma23.jpg,https://almadelascosas.com/producto/honey-xmas/,"Navidad, Regalos, Bienestar y belleza, Jabones, Inicio de Año, Regalos, Regalos para mí, Regalos para un familiar, Regalos para una amistad","Alma de las Cosas",62500COP,in stock,HONEY XMAS_4143,,"https://almadelascosas.com/wp-content/uploads/2021/11/alma24.jpg,https://almadelascosas.com/wp-content/uploads/2021/11/alma25.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,62500COP,new,published,,,,,,,
BLACK SANTA_4148,"BLACK BOX","Para el hombre que le gusta relajarse y disfrutar  hemos hecho una mezcla cuidadosamente seleccionada, un poco de ocio para que brinde y comparta con los más allegados y un poco de cuidado personal. Es un kit de elementos esenciales que asegura una sonrisa en la persona que lo reciba. Recibe este producto en: 1 - 3 días laborales",https://almadelascosas.com/wp-content/uploads/2020/11/BLACK-SANTA-.jpg,https://almadelascosas.com/producto/black-santa/,"Día del Hombre, Bienestar y belleza, Baño, Regalos, Regalos para pareja, Regalos para un familiar, Regalos para una amistad, Repostería especial y bebidas","Alma de las Cosas",89000COP,in stock,BLACK SANTA_4148,,"https://almadelascosas.com/wp-content/uploads/2020/11/BLACK-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89000COP,new,published,,,,,,,
